timestamp,vessel_name,voyage_phase,latitude,longitude,speed_knots,course_deg,heading_deg,nav_status
2025-01-06T03:18:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.43044,71.28944,6.41,278,278,Underway
2025-01-06T03:19:00Z,OSV_DUMMY_01,On Site / Patrolling,19.37768,71.30865,2.69,283,284,Underway
2025-01-06T03:20:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.45666,71.37913,4.69,143,145,Underway
2025-01-06T03:21:00Z,OSV_DUMMY_01,On Site / Patrolling,19.39452,71.29236,2.75,169,168,Underway
2025-01-06T03:22:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.45329,71.30384,6.56,271,273,Underway
2025-01-06T03:23:00Z,OSV_DUMMY_01,On Site / Patrolling,19.4332,71.3805,2.97,339,337,Underway
2025-01-06T03:24:00Z,OSV_DUMMY_01,On Site / Stationary,19.43974,71.27907,0.26,208,211,Dynamic Positioning
2025-01-06T03:25:00Z,OSV_DUMMY_01,On Site / Stationary,19.3659,71.31703,0.04,45,44,Dynamic Positioning
2025-01-06T03:26:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.4106,71.37837,5.77,85,88,Underway
2025-01-06T03:27:00Z,OSV_DUMMY_01,On Site / Patrolling,19.42001,71.39316,4.1,215,217,Underway
2025-01-06T03:28:00Z,OSV_DUMMY_01,On Site / Stationary,19.37039,71.30309,0.25,149,147,Dynamic Positioning
2025-01-06T03:29:00Z,OSV_DUMMY_01,On Site / Stationary,19.45571,71.38043,0.01,191,189,Dynamic Positioning
2025-01-06T03:30:00Z,OSV_DUMMY_01,On Site / Stationary,19.40255,71.3765,0.03,109,106,Dynamic Positioning
2025-01-06T03:31:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.46787,71.32434,6.83,85,83,Underway
2025-01-06T03:32:00Z,OSV_DUMMY_01,On Site / Stationary,19.44692,71.29842,0.02,201,199,Dynamic Positioning
2025-01-06T03:33:00Z,OSV_DUMMY_01,On Site / Patrolling,19.45636,71.29635,3.23,214,212,Underway
2025-01-06T03:34:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.44326,71.29547,6.39,19,21,Underway
2025-01-06T03:35:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.45808,71.30662,5.75,211,210,Underway
2025-01-06T03:36:00Z,OSV_DUMMY_01,On Site / Stationary,19.45412,71.35942,0.05,212,211,Dynamic Positioning
2025-01-06T03:37:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.39764,71.27943,4.41,136,136,Underway
2025-01-06T03:38:00Z,OSV_DUMMY_01,On Site / Stationary,19.47393,71.35826,0.12,80,83,Dynamic Positioning
2025-01-06T03:39:00Z,OSV_DUMMY_01,On Site / Patrolling,19.47572,71.33436,2.98,2,0,Underway
2025-01-06T03:40:00Z,OSV_DUMMY_01,On Site / Patrolling,19.358,71.33172,2.48,195,197,Underway
2025-01-06T03:41:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.35518,71.3432,4.08,144,146,Underway
2025-01-06T03:42:00Z,OSV_DUMMY_01,On Site / Patrolling,19.45726,71.29882,4.04,287,289,Underway
2025-01-06T03:43:00Z,OSV_DUMMY_01,On Site / Patrolling,19.41313,71.28087,3.12,262,261,Underway
2025-01-06T03:44:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.3629,71.35441,6.95,339,342,Underway
2025-01-06T03:45:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.38844,71.38441,4.49,78,81,Underway
2025-01-06T03:46:00Z,OSV_DUMMY_01,On Site / Stationary,19.38591,71.37576,0.05,279,281,Dynamic Positioning
2025-01-06T03:47:00Z,OSV_DUMMY_01,On Site / Stationary,19.39039,71.3835,0.28,154,153,Dynamic Positioning
2025-01-06T03:48:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.39196,71.27977,6.3,124,123,Underway
2025-01-06T03:49:00Z,OSV_DUMMY_01,On Site / Patrolling,19.46817,71.31853,2.35,297,295,Underway
2025-01-06T03:50:00Z,OSV_DUMMY_01,On Site / Patrolling,19.46218,71.29603,2.12,124,127,Underway
2025-01-06T03:51:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.41793,71.38316,4.13,302,302,Underway
2025-01-06T03:52:00Z,OSV_DUMMY_01,On Site / Patrolling,19.40613,71.38829,2.18,135,137,Underway
2025-01-06T03:53:00Z,OSV_DUMMY_01,On Site / Stationary,19.38019,71.37586,0.03,293,292,Dynamic Positioning
2025-01-06T03:54:00Z,OSV_DUMMY_01,On Site / Patrolling,19.37088,71.34234,2.59,116,116,Underway
2025-01-06T03:55:00Z,OSV_DUMMY_01,On Site / Stationary,19.45408,71.36266,0.07,56,57,Dynamic Positioning
2025-01-06T03:56:00Z,OSV_DUMMY_01,On Site / Stationary,19.36108,71.34719,0.04,327,325,Dynamic Positioning
2025-01-06T03:57:00Z,OSV_DUMMY_01,On Site / Patrolling,19.37019,71.31429,2.58,293,296,Underway
2025-01-06T03:58:00Z,OSV_DUMMY_01,On Site / Stationary,19.44753,71.36641,0.09,102,104,Dynamic Positioning
2025-01-06T03:59:00Z,OSV_DUMMY_01,On Site / Patrolling,19.42247,71.38478,3.96,138,137,Underway
2025-01-06T04:00:00Z,OSV_DUMMY_01,On Site / Stationary,19.37106,71.35522,0.12,119,120,Dynamic Positioning
2025-01-06T04:01:00Z,OSV_DUMMY_01,On Site / Patrolling,19.43322,71.38152,3.17,0,2,Underway
2025-01-06T04:02:00Z,OSV_DUMMY_01,On Site / Patrolling,19.42384,71.28141,4.46,14,12,Underway
2025-01-06T04:03:00Z,OSV_DUMMY_01,On Site / Stationary,19.37074,71.32044,0.05,261,261,Dynamic Positioning
2025-01-06T04:04:00Z,OSV_DUMMY_01,On Site / Patrolling,19.41556,71.39139,3.0,210,211,Underway
2025-01-06T04:05:00Z,OSV_DUMMY_01,On Site / Stationary,19.36626,71.36567,0.13,169,171,Dynamic Positioning
2025-01-06T04:06:00Z,OSV_DUMMY_01,On Site / Patrolling,19.37977,71.37797,2.37,74,74,Underway
2025-01-06T04:07:00Z,OSV_DUMMY_01,On Site / Patrolling,19.36116,71.36162,3.27,141,142,Underway
2025-01-06T04:08:00Z,OSV_DUMMY_01,On Site / Stationary,19.4617,71.29334,0.19,103,103,Dynamic Positioning
2025-01-06T04:09:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.46814,71.34787,5.62,290,287,Underway
2025-01-06T04:10:00Z,OSV_DUMMY_01,On Site / Patrolling,19.44577,71.29325,3.38,229,231,Underway
2025-01-06T04:11:00Z,OSV_DUMMY_01,On Site / Stationary,19.43367,71.28752,0.21,176,177,Dynamic Positioning
2025-01-06T04:12:00Z,OSV_DUMMY_01,On Site / Stationary,19.4631,71.33858,0.22,263,261,Dynamic Positioning
2025-01-06T04:13:00Z,OSV_DUMMY_01,On Site / Stationary,19.40355,71.38037,0.07,228,226,Dynamic Positioning
2025-01-06T04:14:00Z,OSV_DUMMY_01,On Site / Patrolling,19.45906,71.31699,4.79,267,268,Underway
2025-01-06T04:15:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.45261,71.3785,4.11,241,242,Underway
2025-01-06T04:16:00Z,OSV_DUMMY_01,On Site / Stationary,19.38171,71.29137,0.27,243,241,Dynamic Positioning
2025-01-06T04:17:00Z,OSV_DUMMY_01,On Site / Patrolling,19.46655,71.36123,2.18,342,340,Underway
2025-01-06T04:18:00Z,OSV_DUMMY_01,On Site / Stationary,19.44461,71.37842,0.26,85,83,Dynamic Positioning
2025-01-06T04:19:00Z,OSV_DUMMY_01,On Site / Patrolling,19.38407,71.28072,4.1,137,139,Underway
2025-01-06T04:20:00Z,OSV_DUMMY_01,On Site / Patrolling,19.45619,71.36788,2.88,261,262,Underway
2025-01-06T04:21:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.39031,71.37122,6.63,137,134,Underway
2025-01-06T04:22:00Z,OSV_DUMMY_01,On Site / Stationary,19.37539,71.35769,0.29,190,187,Dynamic Positioning
2025-01-06T04:23:00Z,OSV_DUMMY_01,On Site / Patrolling,19.46355,71.31383,2.93,137,137,Underway
2025-01-06T04:24:00Z,OSV_DUMMY_01,On Site / Stationary,19.41042,71.28411,0.02,87,86,Dynamic Positioning
2025-01-06T04:25:00Z,OSV_DUMMY_01,On Site / Patrolling,19.44132,71.2876,3.41,170,171,Underway
2025-01-06T04:26:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.40883,71.383,4.78,140,138,Underway
2025-01-06T04:27:00Z,OSV_DUMMY_01,On Site / Patrolling,19.37094,71.3138,3.66,29,28,Underway
2025-01-06T04:28:00Z,OSV_DUMMY_01,On Site / Patrolling,19.45566,71.29223,4.82,141,141,Underway
2025-01-06T04:29:00Z,OSV_DUMMY_01,On Site / Stationary,19.4628,71.29523,0.13,151,149,Dynamic Positioning
2025-01-06T04:30:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.37514,71.31355,6.97,158,161,Underway
2025-01-06T04:31:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.47341,71.32193,5.13,50,50,Underway
2025-01-06T04:32:00Z,OSV_DUMMY_01,On Site / Patrolling,19.44054,71.37849,4.62,101,98,Underway
2025-01-06T04:33:00Z,OSV_DUMMY_01,On Site / Patrolling,19.45919,71.30337,3.73,28,25,Underway
2025-01-06T04:34:00Z,OSV_DUMMY_01,On Site / Patrolling,19.39749,71.27574,4.06,199,201,Underway
2025-01-06T04:35:00Z,OSV_DUMMY_01,On Site / Stationary,19.46186,71.32825,0.2,341,341,Dynamic Positioning
2025-01-06T04:36:00Z,OSV_DUMMY_01,On Site / Patrolling,19.45772,71.29138,2.24,5,6,Underway
2025-01-06T04:37:00Z,OSV_DUMMY_01,On Site / Patrolling,19.37739,71.28965,2.42,354,353,Underway
2025-01-06T04:38:00Z,OSV_DUMMY_01,On Site / Patrolling,19.44365,71.37474,2.22,12,12,Underway
2025-01-06T04:39:00Z,OSV_DUMMY_01,On Site / Patrolling,19.35843,71.34835,4.17,255,257,Underway
2025-01-06T04:40:00Z,OSV_DUMMY_01,On Site / Stationary,19.46786,71.31291,0.13,97,97,Dynamic Positioning
2025-01-06T04:41:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.35966,71.3447,5.02,171,172,Underway
2025-01-06T04:42:00Z,OSV_DUMMY_01,On Site / Stationary,19.40875,71.2826,0.02,63,60,Dynamic Positioning
2025-01-06T04:43:00Z,OSV_DUMMY_01,On Site / Patrolling,19.40319,71.27555,4.37,311,314,Underway
2025-01-06T04:44:00Z,OSV_DUMMY_01,On Site / Patrolling,19.44645,71.29181,4.31,194,197,Underway
2025-01-06T04:45:00Z,OSV_DUMMY_01,On Site / Patrolling,19.35586,71.32402,3.48,339,341,Underway
2025-01-06T04:46:00Z,OSV_DUMMY_01,On Site / Patrolling,19.45859,71.37832,3.57,246,247,Underway
2025-01-06T04:47:00Z,OSV_DUMMY_01,On Site / Stationary,19.47471,71.33619,0.09,328,327,Dynamic Positioning
2025-01-06T04:48:00Z,OSV_DUMMY_01,On Site / Patrolling,19.45589,71.31004,3.97,342,343,Underway
2025-01-06T04:49:00Z,OSV_DUMMY_01,On Site / Stationary,19.44375,71.28414,0.08,112,114,Dynamic Positioning
2025-01-06T04:50:00Z,OSV_DUMMY_01,On Site / Patrolling,19.41869,71.39387,3.24,76,75,Underway
2025-01-06T04:51:00Z,OSV_DUMMY_01,On Site / Stationary,19.46793,71.30071,0.23,326,325,Dynamic Positioning
2025-01-06T04:52:00Z,OSV_DUMMY_01,On Site / Stationary,19.41124,71.39147,0.11,229,227,Dynamic Positioning
2025-01-06T04:53:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.42084,71.38494,5.72,19,22,Underway
2025-01-06T04:54:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.3934,71.3866,5.91,167,167,Underway
2025-01-06T04:55:00Z,OSV_DUMMY_01,On Site / Stationary,19.38263,71.38585,0.29,337,340,Dynamic Positioning
2025-01-06T04:56:00Z,OSV_DUMMY_01,On Site / Patrolling,19.43002,71.27585,2.83,135,138,Underway
2025-01-06T04:57:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.36793,71.36771,6.64,134,133,Underway
2025-01-06T04:58:00Z,OSV_DUMMY_01,On Site / Patrolling,19.44606,71.36917,4.24,308,305,Underway
2025-01-06T04:59:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.37306,71.31532,4.6,86,85,Underway
2025-01-06T05:00:00Z,OSV_DUMMY_01,On Site / Patrolling,19.40414,71.27792,3.69,179,176,Underway
2025-01-06T05:01:00Z,OSV_DUMMY_01,On Site / Patrolling,19.39882,71.39189,3.71,160,161,Underway
2025-01-06T05:02:00Z,OSV_DUMMY_01,On Site / Patrolling,19.43375,71.291,3.62,349,349,Underway
2025-01-06T05:03:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.38576,71.38446,5.67,249,251,Underway
2025-01-06T05:04:00Z,OSV_DUMMY_01,On Site / Patrolling,19.40976,71.37947,4.22,19,22,Underway
2025-01-06T05:05:00Z,OSV_DUMMY_01,On Site / Patrolling,19.39713,71.2889,4.58,270,268,Underway
2025-01-06T05:06:00Z,OSV_DUMMY_01,On Site / Stationary,19.41669,71.38483,0.28,241,241,Dynamic Positioning
2025-01-06T05:07:00Z,OSV_DUMMY_01,On Site / Stationary,19.46499,71.35858,0.27,138,136,Dynamic Positioning
2025-01-06T05:08:00Z,OSV_DUMMY_01,On Site / Patrolling,19.45186,71.30182,2.72,108,105,Underway
2025-01-06T05:09:00Z,OSV_DUMMY_01,On Site / Patrolling,19.39629,71.28387,4.61,68,66,Underway
2025-01-06T05:10:00Z,OSV_DUMMY_01,On Site / Patrolling,19.37671,71.31152,2.42,328,326,Underway
2025-01-06T05:11:00Z,OSV_DUMMY_01,On Site / Patrolling,19.38423,71.381,2.98,348,349,Underway
2025-01-06T05:12:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.36969,71.31194,5.06,300,298,Underway
2025-01-06T05:13:00Z,OSV_DUMMY_01,On Site / Stationary,19.43444,71.3794,0.25,260,263,Dynamic Positioning
2025-01-06T05:14:00Z,OSV_DUMMY_01,On Site / Patrolling,19.46227,71.35973,3.48,281,281,Underway
2025-01-06T05:15:00Z,OSV_DUMMY_01,On Site / Stationary,19.47519,71.33525,0.13,147,150,Dynamic Positioning
2025-01-06T05:16:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.43307,71.37565,6.53,91,94,Underway
2025-01-06T05:17:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.43866,71.29106,6.58,19,22,Underway
2025-01-06T05:18:00Z,OSV_DUMMY_01,On Site / Stationary,19.43678,71.38901,0.21,264,265,Dynamic Positioning
2025-01-06T05:19:00Z,OSV_DUMMY_01,On Site / Stationary,19.36245,71.30129,0.16,90,91,Dynamic Positioning
2025-01-06T05:20:00Z,OSV_DUMMY_01,On Site / Patrolling,19.36741,71.32474,4.9,199,198,Underway
2025-01-06T05:21:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.42002,71.37864,6.54,43,40,Underway
2025-01-06T05:22:00Z,OSV_DUMMY_01,On Site / Patrolling,19.36384,71.3345,3.16,298,295,Underway
2025-01-06T05:23:00Z,OSV_DUMMY_01,On Site / Patrolling,19.40797,71.38348,2.99,86,87,Underway
2025-01-06T05:24:00Z,OSV_DUMMY_01,On Site / Patrolling,19.45952,71.35999,3.9,62,61,Underway
2025-01-06T05:25:00Z,OSV_DUMMY_01,On Site / Stationary,19.41672,71.3898,0.1,258,260,Dynamic Positioning
2025-01-06T05:26:00Z,OSV_DUMMY_01,On Site / Patrolling,19.38203,71.28653,4.22,194,197,Underway
2025-01-06T05:27:00Z,OSV_DUMMY_01,On Site / Stationary,19.42768,71.38286,0.24,156,156,Dynamic Positioning
2025-01-06T05:28:00Z,OSV_DUMMY_01,On Site / Patrolling,19.37957,71.37928,3.94,238,235,Underway
2025-01-06T05:29:00Z,OSV_DUMMY_01,On Site / Patrolling,19.37763,71.37289,4.24,127,125,Underway
2025-01-06T05:30:00Z,OSV_DUMMY_01,On Site / Stationary,19.46649,71.31998,0.23,13,11,Dynamic Positioning
2025-01-06T05:31:00Z,OSV_DUMMY_01,On Site / Stationary,19.42277,71.2747,0.27,296,297,Dynamic Positioning
2025-01-06T05:32:00Z,OSV_DUMMY_01,On Site / Stationary,19.43876,71.38642,0.2,6,9,Dynamic Positioning
2025-01-06T05:33:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.36194,71.34309,5.5,18,17,Underway
2025-01-06T05:34:00Z,OSV_DUMMY_01,On Site / Patrolling,19.43865,71.38977,3.14,195,195,Underway
2025-01-06T05:35:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.41582,71.39191,5.17,28,26,Underway
2025-01-06T05:36:00Z,OSV_DUMMY_01,On Site / Stationary,19.39927,71.27631,0.14,349,352,Dynamic Positioning
2025-01-06T05:37:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.38831,71.37447,4.52,132,135,Underway
2025-01-06T05:38:00Z,OSV_DUMMY_01,On Site / Stationary,19.41203,71.27994,0.11,28,27,Dynamic Positioning
2025-01-06T05:39:00Z,OSV_DUMMY_01,On Site / Patrolling,19.38038,71.36809,3.91,280,278,Underway
2025-01-06T05:40:00Z,OSV_DUMMY_01,On Site / Stationary,19.47647,71.32161,0.25,224,227,Dynamic Positioning
2025-01-06T05:41:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.38382,71.38266,5.84,244,245,Underway
2025-01-06T05:42:00Z,OSV_DUMMY_01,On Site / Stationary,19.35458,71.33753,0.25,136,133,Dynamic Positioning
2025-01-06T05:43:00Z,OSV_DUMMY_01,On Site / Patrolling,19.42507,71.28614,4.99,107,108,Underway
2025-01-06T05:44:00Z,OSV_DUMMY_01,On Site / Stationary,19.46727,71.30644,0.12,272,274,Dynamic Positioning
2025-01-06T05:45:00Z,OSV_DUMMY_01,On Site / Patrolling,19.36505,71.32174,2.09,14,11,Underway
2025-01-06T05:46:00Z,OSV_DUMMY_01,On Site / Patrolling,19.45434,71.3803,3.85,222,222,Underway
2025-01-06T05:47:00Z,OSV_DUMMY_01,On Site / Stationary,19.38137,71.37573,0.06,235,236,Dynamic Positioning
2025-01-06T05:48:00Z,OSV_DUMMY_01,On Site / Stationary,19.43795,71.38503,0.19,306,309,Dynamic Positioning
2025-01-06T05:49:00Z,OSV_DUMMY_01,On Site / Stationary,19.47054,71.32166,0.17,171,172,Dynamic Positioning
2025-01-06T05:50:00Z,OSV_DUMMY_01,On Site / Stationary,19.46274,71.32466,0.03,190,189,Dynamic Positioning
2025-01-06T05:51:00Z,OSV_DUMMY_01,On Site / Stationary,19.38923,71.29197,0.21,147,149,Dynamic Positioning
2025-01-06T05:52:00Z,OSV_DUMMY_01,On Site / Patrolling,19.45197,71.3799,2.41,338,336,Underway
2025-01-06T05:53:00Z,OSV_DUMMY_01,On Site / Patrolling,19.47272,71.35869,2.5,153,153,Underway
2025-01-06T05:54:00Z,OSV_DUMMY_01,On Site / Patrolling,19.38658,71.29468,3.73,322,324,Underway
2025-01-06T05:55:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.46689,71.35982,4.4,125,123,Underway
2025-01-06T05:56:00Z,OSV_DUMMY_01,On Site / Patrolling,19.46128,71.30026,3.08,242,242,Underway
2025-01-06T05:57:00Z,OSV_DUMMY_01,On Site / Patrolling,19.37026,71.36384,3.9,137,137,Underway
2025-01-06T05:58:00Z,OSV_DUMMY_01,On Site / Patrolling,19.44492,71.37287,2.15,262,263,Underway
2025-01-06T05:59:00Z,OSV_DUMMY_01,On Site / Stationary,19.37445,71.29218,0.03,172,171,Dynamic Positioning
2025-01-06T06:00:00Z,OSV_DUMMY_01,On Site / Patrolling,19.36251,71.32303,3.32,240,243,Underway
2025-01-06T06:01:00Z,OSV_DUMMY_01,On Site / Stationary,19.44956,71.38237,0.1,72,71,Dynamic Positioning
2025-01-06T06:02:00Z,OSV_DUMMY_01,On Site / Patrolling,19.3666,71.32359,3.85,159,159,Underway
2025-01-06T06:03:00Z,OSV_DUMMY_01,On Site / Patrolling,19.38544,71.37249,2.7,148,146,Underway
2025-01-06T06:04:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.47291,71.32059,4.71,10,9,Underway
2025-01-06T06:05:00Z,OSV_DUMMY_01,On Site / Stationary,19.36899,71.34878,0.15,117,117,Dynamic Positioning
2025-01-06T06:06:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.46488,71.34365,6.29,8,5,Underway
2025-01-06T06:07:00Z,OSV_DUMMY_01,On Site / Patrolling,19.42579,71.28648,2.29,307,309,Underway
2025-01-06T06:08:00Z,OSV_DUMMY_01,On Site / Patrolling,19.46759,71.31609,3.76,359,356,Underway
2025-01-06T06:09:00Z,OSV_DUMMY_01,On Site / Patrolling,19.38882,71.27856,4.75,1,358,Underway
2025-01-06T06:10:00Z,OSV_DUMMY_01,On Site / Stationary,19.39747,71.27593,0.18,252,250,Dynamic Positioning
2025-01-06T06:11:00Z,OSV_DUMMY_01,On Site / Patrolling,19.44729,71.28846,3.05,57,58,Underway
2025-01-06T06:12:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.40223,71.28133,4.71,23,20,Underway
2025-01-06T06:13:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.37021,71.35827,4.76,263,260,Underway
2025-01-06T06:14:00Z,OSV_DUMMY_01,On Site / Patrolling,19.43929,71.38166,2.93,240,239,Underway
2025-01-06T06:15:00Z,OSV_DUMMY_01,On Site / Patrolling,19.42146,71.37911,2.6,35,36,Underway
2025-01-06T06:16:00Z,OSV_DUMMY_01,On Site / Patrolling,19.4383,71.39023,2.04,328,331,Underway
2025-01-06T06:17:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.36792,71.30202,6.97,136,133,Underway
2025-01-06T06:18:00Z,OSV_DUMMY_01,On Site / Stationary,19.43118,71.28188,0.24,346,347,Dynamic Positioning
2025-01-06T06:19:00Z,OSV_DUMMY_01,On Site / Stationary,19.37135,71.32347,0.29,92,93,Dynamic Positioning
2025-01-06T06:20:00Z,OSV_DUMMY_01,On Site / Stationary,19.47003,71.34439,0.2,300,298,Dynamic Positioning
2025-01-06T06:21:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.43491,71.37947,6.41,201,201,Underway
2025-01-06T06:22:00Z,OSV_DUMMY_01,On Site / Patrolling,19.36701,71.35982,4.92,114,111,Underway
2025-01-06T06:23:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.44839,71.37509,4.99,352,355,Underway
2025-01-06T06:24:00Z,OSV_DUMMY_01,On Site / Stationary,19.45324,71.37243,0.27,237,234,Dynamic Positioning
2025-01-06T06:25:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.35965,71.34783,5.93,93,94,Underway
2025-01-06T06:26:00Z,OSV_DUMMY_01,On Site / Patrolling,19.37171,71.29566,3.61,322,324,Underway
2025-01-06T06:27:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.41745,71.38452,6.58,13,14,Underway
2025-01-06T06:28:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.39451,71.39003,5.81,142,145,Underway
2025-01-06T06:29:00Z,OSV_DUMMY_01,On Site / Patrolling,19.40075,71.37943,4.21,294,294,Underway
2025-01-06T06:30:00Z,OSV_DUMMY_01,On Site / Stationary,19.35825,71.32427,0.21,52,55,Dynamic Positioning
2025-01-06T06:31:00Z,OSV_DUMMY_01,On Site / Patrolling,19.39039,71.38629,4.11,220,222,Underway
2025-01-06T06:32:00Z,OSV_DUMMY_01,On Site / Stationary,19.44719,71.29951,0.25,12,12,Dynamic Positioning
2025-01-06T06:33:00Z,OSV_DUMMY_01,On Site / Stationary,19.35672,71.34407,0.16,219,216,Dynamic Positioning
2025-01-06T06:34:00Z,OSV_DUMMY_01,On Site / Stationary,19.45795,71.38027,0.06,245,243,Dynamic Positioning
2025-01-06T06:35:00Z,OSV_DUMMY_01,On Site / Patrolling,19.41645,71.27228,2.06,155,152,Underway
2025-01-06T06:36:00Z,OSV_DUMMY_01,On Site / Stationary,19.3927,71.27938,0.12,241,244,Dynamic Positioning
2025-01-06T06:37:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.46261,71.35032,5.03,81,78,Underway
2025-01-06T06:38:00Z,OSV_DUMMY_01,On Site / Stationary,19.46416,71.31189,0.27,114,111,Dynamic Positioning
2025-01-06T06:39:00Z,OSV_DUMMY_01,On Site / Stationary,19.4663,71.35901,0.1,219,218,Dynamic Positioning
2025-01-06T06:40:00Z,OSV_DUMMY_01,On Site / Stationary,19.46045,71.31033,0.25,209,208,Dynamic Positioning
2025-01-06T06:41:00Z,OSV_DUMMY_01,On Site / Stationary,19.42706,71.27428,0.14,189,191,Dynamic Positioning
2025-01-06T06:42:00Z,OSV_DUMMY_01,On Site / Patrolling,19.43123,71.28608,3.29,195,197,Underway
2025-01-06T06:43:00Z,OSV_DUMMY_01,On Site / Patrolling,19.40312,71.37969,2.95,214,213,Underway
2025-01-06T06:44:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.46478,71.34076,5.87,9,8,Underway
2025-01-06T06:45:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.44033,71.38137,4.44,345,345,Underway
2025-01-06T06:46:00Z,OSV_DUMMY_01,On Site / Patrolling,19.44228,71.29327,4.21,93,93,Underway
2025-01-06T06:47:00Z,OSV_DUMMY_01,On Site / Patrolling,19.36793,71.34689,4.56,22,24,Underway
2025-01-06T06:48:00Z,OSV_DUMMY_01,On Site / Stationary,19.40254,71.3916,0.23,263,263,Dynamic Positioning
2025-01-06T06:49:00Z,OSV_DUMMY_01,On Site / Patrolling,19.41943,71.27475,2.82,214,214,Underway
2025-01-06T06:50:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.4563,71.2873,5.74,359,357,Underway
2025-01-06T06:51:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.39203,71.28855,5.47,13,13,Underway
2025-01-06T06:52:00Z,OSV_DUMMY_01,On Site / Patrolling,19.41838,71.38312,2.18,80,81,Underway
2025-01-06T06:53:00Z,OSV_DUMMY_01,On Site / Stationary,19.40012,71.39155,0.03,255,252,Dynamic Positioning
2025-01-06T06:54:00Z,OSV_DUMMY_01,On Site / Stationary,19.46535,71.33108,0.23,151,153,Dynamic Positioning
2025-01-06T06:55:00Z,OSV_DUMMY_01,On Site / Stationary,19.47931,71.32835,0.2,207,209,Dynamic Positioning
2025-01-06T06:56:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.36949,71.31862,5.67,38,37,Underway
2025-01-06T06:57:00Z,OSV_DUMMY_01,On Site / Stationary,19.4524,71.302,0.09,267,264,Dynamic Positioning
2025-01-06T06:58:00Z,OSV_DUMMY_01,On Site / Patrolling,19.42618,71.38425,3.56,209,207,Underway
2025-01-06T06:59:00Z,OSV_DUMMY_01,On Site / Stationary,19.38541,71.29758,0.11,33,32,Dynamic Positioning
2025-01-06T07:00:00Z,OSV_DUMMY_01,On Site / Patrolling,19.46082,71.32066,4.53,23,20,Underway
2025-01-06T07:01:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.46983,71.3617,5.26,204,203,Underway
2025-01-06T07:02:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.41916,71.39053,5.81,187,186,Underway
2025-01-06T07:03:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.43431,71.37949,6.73,202,204,Underway
2025-01-06T07:04:00Z,OSV_DUMMY_01,On Site / Stationary,19.43602,71.28691,0.16,288,285,Dynamic Positioning
2025-01-06T07:05:00Z,OSV_DUMMY_01,On Site / Worksite Transit,19.41813,71.28169,6.48,12,12,Underway
